,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.3933, 10.0375]","[3.4980, 9.4163]","[3.6572, 8.8076]","[3.6187, 8.8517]","[3.6851, 8.8260]","[4.0700, 7.9301]","[3.9157, 8.0214]","[3.7056, 8.2442]","[3.6110, 8.4658]","[3.6667, 8.3401]","[3.5414, 8.7455]","[3.3170, 9.9490]"
