,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.8314, 34.9668]","[34.8269, 34.9601]","[34.8293, 34.9526]","[34.8269, 34.9458]","[34.8220, 34.9530]","[34.8300, 34.9454]","[34.8240, 34.9510]","[34.8162, 34.9616]","[34.8185, 34.9775]","[34.8306, 34.9614]","[34.8312, 34.9628]","[34.8340, 34.9663]"
