,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[33.4721, 33.9454]","[33.4239, 33.9868]","[33.4820, 33.9471]","[33.4962, 33.9407]","[33.5356, 33.9014]","[33.5590, 33.8882]","[33.5342, 33.9053]","[33.5146, 33.9053]","[33.4598, 33.9569]","[33.4807, 33.9104]","[33.4809, 33.9303]","[33.5363, 33.8824]"
