,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.5866, 34.6968]","[34.6268, 34.6718]","[34.6042, 34.6957]","[34.5927, 34.6938]","[34.6042, 34.6987]","[34.5551, 34.7578]","[34.5611, 34.7130]","[34.5520, 34.7375]","[34.5886, 34.6989]","[34.6025, 34.6942]","[34.5791, 34.7073]","[34.5623, 34.7266]"
