,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.1845, 3.8372]","[3.1679, 3.9145]","[3.2538, 3.8167]","[3.2408, 3.7614]","[3.2327, 3.7598]","[3.2417, 3.7935]","[3.2449, 3.7614]","[3.2380, 3.7912]","[3.2238, 3.8380]","[3.2296, 3.8405]","[3.2295, 3.8470]","[3.2191, 3.8216]"
