,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.1214, 34.1728]","[34.1287, 34.1695]","[34.1127, 34.1861]","[34.1061, 34.1915]","[34.1207, 34.1769]","[34.0995, 34.2007]","[34.1098, 34.1935]","[34.0872, 34.2159]","[34.1257, 34.1726]","[34.1233, 34.1684]","[34.1111, 34.1769]","[34.1197, 34.1698]"
