,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.0509, 35.2146]","[34.1559, 35.0329]","[33.9725, 35.4389]","[34.1417, 35.0844]","[34.1546, 35.0288]","[33.9975, 35.0834]","[33.6407, 35.7951]","[33.8496, 35.4422]","[33.8121, 35.3962]","[33.9655, 35.1537]","[33.7906, 35.5145]","[34.0568, 35.2264]"
