,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.7061, 5.7947]","[3.9254, 5.4307]","[3.8163, 5.2484]","[3.3359, 5.6776]","[3.8668, 5.5723]","[3.7443, 6.3969]","[-3.1654, 13.7881]","[-0.8041, 11.3360]","[4.0613, 5.9179]","[3.8855, 5.5364]","[2.7715, 6.4604]","[3.3705, 6.0034]"
