,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.4097, 4.1182]","[3.4606, 3.9758]","[3.4599, 3.9432]","[3.4798, 3.9647]","[3.5260, 4.0027]","[3.5255, 4.0794]","[3.6207, 4.0246]","[3.5619, 4.0978]","[3.6239, 4.0486]","[3.5056, 4.1823]","[3.1639, 4.5169]","[3.3811, 4.2439]"
