,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[5.7658, 7.3196]","[5.3714, 8.3297]","[5.5191, 8.7163]","[6.1362, 8.2461]","[5.9062, 8.0251]","[5.2585, 7.7368]","[4.8882, 7.0995]","[4.6654, 6.6840]","[4.6849, 6.5749]","[4.9837, 6.5964]","[5.3652, 6.6883]","[5.3651, 7.1798]"
