,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.1542, 34.2484]","[33.6898, 34.6707]","[34.1649, 34.2420]","[34.1426, 34.2587]","[34.1667, 34.2383]","[34.1651, 34.2558]","[34.1675, 34.2561]","[34.1645, 34.2447]","[34.1634, 34.2400]","[34.1621, 34.2440]","[34.1495, 34.2644]","[34.1416, 34.2624]"
