,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[34.8415, 34.9218]","[34.2020, 35.5348]","[34.8439, 34.9231]","[34.8441, 34.9184]","[34.8445, 34.9176]","[34.8495, 34.9121]","[34.8486, 34.9146]","[34.8447, 34.9148]","[34.8436, 34.9219]","[34.8441, 34.9158]","[34.8445, 34.9149]","[34.8474, 34.9121]"
