,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[175.7306, 345.9314]","[202.6797, 332.6181]","[205.6151, 350.1704]","[190.6181, 377.8252]","[199.6359, 349.8873]","[169.7389, 323.1926]","[91.9339, 331.0904]","[39.5298, 339.3594]","[113.7588, 269.757]","[128.0235, 298.4484]","[200.6349, 275.2564]","[185.272, 322.0966]"
