"[243.09, 281.02]","[195.1, 321.96]","[224.14, 284.74]","[216.38, 287.56]","[202.42, 300.73]","[208.8, 295.35]","[209.5, 295.01]","[214.45, 290.07]","[218.07, 288.69]","[224.2, 288.59]","[220.63, 299.99]","[243.05, 282.5]"
"[204.43, 313.89]","[130.61, 380.44]","[221.19, 283.82]","[216.49, 286.55]","[221.92, 281.85]","[209.8, 294.1]","[209.23, 292.99]","[212.44, 288.6]","[218.28, 285.51]","[223.21, 287.71]","[218.92, 299.73]","[240.58, 281.21]"
"[239.53, 281.25]","[236.76, 278.27]","[220.9, 286.53]","[216.11, 286.04]","[219.39, 281.01]","[209.19, 291.13]","[208.82, 290.96]","[211.51, 287.62]","[218.46, 282.41]","[220.8, 285.9]","[216.49, 298.36]","[239.96, 280.82]"
"[237.38, 280.69]","[233.31, 279.14]","[218.31, 286.56]","[214.52, 284.98]","[217.24, 280.35]","[208.04, 289.23]","[207.64, 288.83]","[209.83, 285.77]","[218.49, 278.8]","[218.82, 284.4]","[214.76, 296.84]","[238.22, 279.61]"
"[232.02, 280.43]","[227.24, 280.09]","[214.52, 285.61]","[210.94, 284.02]","[213.72, 279.16]","[206.75, 285.32]","[205.33, 285.26]","[206.68, 282.43]","[216.07, 274.38]","[215.28, 281.1]","[210.52, 294.53]","[234.48, 277.23]"
"[225.18, 277.63]","[218.08, 279.96]","[208.6, 282.76]","[205.85, 280.87]","[207.94, 276.94]","[203.79, 279.87]","[200.92, 280.31]","[200.81, 277.92]","[210.9, 268.59]","[210.22, 275.26]","[203.84, 290.75]","[228.27, 273.46]"
"[217.98, 273.17]","[208.09, 278.7]","[201.59, 278.99]","[199.24, 277.03]","[201.43, 273.08]","[198.16, 274.97]","[195.11, 275.27]","[194.61, 272.91]","[205.02, 262.93]","[202.56, 271.14]","[197.62, 285.05]","[220.92, 268.91]"
"[208.52, 269.14]","[196.62, 277.09]","[193.59, 274.32]","[191.92, 272.11]","[194.08, 268.54]","[191.02, 270.32]","[187.99, 270.34]","[187.68, 267.22]","[197.43, 257.24]","[194.28, 265.63]","[189.5, 279.2]","[211.06, 264.96]"
"[198.7, 263.37]","[185.77, 273.28]","[185.17, 268.7]","[184.03, 266.22]","[185.51, 263.48]","[183.14, 264.86]","[181.04, 264.21]","[179.94, 261.66]","[189.52, 250.95]","[187.17, 257.31]","[180.96, 271.45]","[202.94, 256.75]"
"[190.13, 256.0]","[175.86, 267.68]","[176.75, 261.9]","[174.94, 260.22]","[177.18, 256.9]","[176.2, 257.2]","[174.91, 255.99]","[173.06, 254.12]","[181.86, 243.68]","[179.46, 249.36]","[172.88, 263.34]","[195.99, 247.43]"
"[183.1, 246.95]","[167.44, 260.17]","[170.03, 252.98]","[168.34, 251.41]","[170.41, 248.36]","[169.77, 248.38]","[169.75, 246.02]","[167.67, 244.53]","[176.04, 234.57]","[173.44, 240.25]","[165.69, 254.98]","[189.6, 237.89]"
"[177.56, 237.19]","[161.79, 250.69]","[165.26, 242.59]","[163.52, 240.82]","[164.43, 238.74]","[163.86, 238.85]","[165.54, 235.31]","[161.86, 235.95]","[170.68, 225.64]","[168.05, 231.0]","[162.18, 243.36]","[182.91, 229.19]"
"[171.81, 228.54]","[156.79, 241.33]","[160.69, 232.92]","[159.38, 230.74]","[159.89, 229.02]","[158.43, 230.16]","[160.96, 226.2]","[156.88, 227.77]","[165.19, 218.28]","[162.41, 223.62]","[157.8, 234.16]","[176.51, 221.47]"
"[166.8, 220.81]","[152.25, 233.03]","[155.93, 224.87]","[154.92, 222.47]","[155.62, 220.76]","[153.87, 222.5]","[156.01, 219.32]","[151.94, 221.23]","[159.76, 212.33]","[157.62, 216.82]","[152.81, 227.15]","[170.86, 214.65]"
"[162.1, 213.88]","[133.64, 239.61]","[151.51, 217.62]","[151.11, 215.31]","[152.4, 213.5]","[149.68, 216.34]","[151.32, 213.74]","[147.53, 215.69]","[154.91, 207.75]","[153.71, 211.54]","[149.78, 220.56]","[165.71, 209.18]"
"[158.71, 208.64]","[147.23, 217.62]","[149.1, 211.44]","[148.59, 208.66]","[149.47, 206.78]","[131.08, 225.5]","[147.75, 208.76]","[144.5, 211.14]","[150.91, 204.54]","[150.64, 206.98]","[146.46, 215.52]","[161.66, 204.48]"
"[156.31, 203.85]","[146.33, 211.08]","[146.93, 206.13]","[146.63, 203.21]","[147.62, 201.43]","[130.83, 218.85]","[145.03, 204.94]","[142.32, 207.1]","[147.09, 202.32]","[149.25, 202.27]","[144.14, 211.46]","[158.32, 201.03]"
"[154.94, 199.73]","[145.81, 205.84]","[145.63, 201.71]","[144.95, 199.42]","[146.36, 197.49]","[138.43, 206.28]","[143.11, 202.11]","[140.78, 204.17]","[144.31, 200.86]","[147.64, 199.68]","[142.83, 208.3]","[155.67, 198.69]"
"[153.55, 197.22]","[146.25, 201.75]","[145.13, 198.56]","[143.47, 196.68]","[144.84, 193.97]","[102.66, 236.68]","[140.82, 199.67]","[139.3, 202.14]","[141.97, 200.66]","[146.42, 198.44]","[141.76, 206.27]","[153.49, 197.12]"
"[152.62, 195.91]","[146.64, 198.0]","[144.13, 195.61]","[115.74, 221.03]","[144.3, 192.48]","[138.75, 199.7]","[140.22, 199.48]","[138.74, 201.2]","[140.14, 200.3]","[146.15, 196.53]","[141.36, 204.96]","[152.53, 196.52]"
"[133.06, 213.38]","[147.47, 195.25]","[144.45, 194.34]","[142.63, 193.98]","[144.85, 191.66]","[138.34, 198.94]","[139.19, 198.62]","[126.01, 212.2]","[138.85, 200.76]","[146.17, 196.38]","[140.9, 205.06]","[151.52, 196.2]"
"[151.21, 195.61]","[148.72, 193.96]","[145.05, 193.35]","[142.62, 193.51]","[145.24, 190.94]","[138.22, 199.03]","[139.3, 198.76]","[138.48, 200.23]","[126.48, 213.79]","[145.8, 197.54]","[141.4, 205.4]","[151.63, 196.8]"
"[151.27, 196.15]","[149.8, 193.27]","[145.57, 193.31]","[142.8, 193.96]","[145.78, 191.05]","[138.7, 199.15]","[139.66, 199.07]","[126.39, 213.3]","[137.41, 204.29]","[146.74, 198.29]","[141.77, 206.57]","[151.91, 197.59]"
"[151.08, 197.93]","[150.9, 193.57]","[145.97, 193.9]","[143.21, 194.19]","[126.04, 211.51]","[139.33, 199.74]","[139.84, 200.74]","[139.4, 202.46]","[137.91, 205.85]","[147.89, 198.89]","[141.55, 208.34]","[152.44, 198.63]"
"[150.71, 199.13]","[119.52, 225.35]","[146.2, 194.74]","[143.98, 195.6]","[147.73, 192.48]","[126.62, 214.57]","[126.96, 214.84]","[139.49, 203.35]","[127.0, 218.47]","[149.26, 200.21]","[142.95, 209.84]","[153.07, 200.03]"
"[151.94, 201.52]","[153.35, 195.38]","[147.65, 196.68]","[144.74, 197.23]","[148.32, 193.37]","[97.94, 244.53]","[139.69, 203.89]","[140.11, 205.19]","[107.99, 240.28]","[149.86, 202.35]","[144.38, 211.12]","[154.35, 201.8]"
"[152.58, 203.41]","[154.81, 196.76]","[149.31, 198.48]","[145.9, 199.72]","[147.03, 197.8]","[106.53, 238.36]","[109.95, 235.88]","[128.3, 219.91]","[128.57, 223.55]","[152.02, 204.47]","[147.0, 212.32]","[156.17, 202.95]"
"[153.86, 205.53]","[156.08, 197.83]","[114.51, 235.08]","[146.3, 201.6]","[146.55, 201.84]","[103.22, 246.47]","[134.62, 216.51]","[142.49, 210.75]","[130.86, 225.8]","[153.84, 206.99]","[149.06, 214.66]","[158.68, 204.63]"
"[156.11, 207.48]","[158.56, 200.16]","[152.18, 202.61]","[148.3, 204.46]","[127.29, 225.02]","[104.14, 248.61]","[118.95, 235.11]","[143.47, 213.27]","[119.49, 241.4]","[155.82, 209.49]","[151.12, 216.82]","[160.55, 206.73]"
"[157.77, 210.26]","[160.5, 202.54]","[154.89, 204.4]","[150.11, 207.56]","[124.86, 232.65]","[130.5, 227.4]","[120.53, 238.28]","[145.46, 215.66]","[117.57, 247.61]","[157.29, 212.49]","[153.1, 219.51]","[162.48, 209.45]"
"[159.56, 212.82]","[162.37, 204.75]","[157.32, 206.48]","[152.36, 210.71]","[146.04, 217.55]","[148.77, 215.12]","[131.95, 232.2]","[147.89, 217.93]","[122.34, 247.43]","[158.92, 215.81]","[154.99, 222.81]","[164.42, 212.44]"
"[162.59, 215.14]","[164.32, 207.84]","[158.96, 209.07]","[153.64, 212.96]","[124.48, 242.52]","[141.62, 226.08]","[146.09, 222.26]","[150.07, 219.97]","[109.08, 264.67]","[161.03, 217.6]","[155.84, 226.26]","[166.39, 215.45]"
"[165.83, 216.97]","[166.07, 210.98]","[160.7, 211.91]","[155.37, 215.47]","[130.68, 239.94]","[100.9, 269.39]","[146.4, 223.37]","[150.32, 220.46]","[69.28, 305.5]","[161.97, 218.89]","[157.88, 227.94]","[168.3, 218.3]"
"[167.81, 218.46]","[166.82, 213.85]","[162.37, 214.38]","[157.37, 218.35]","[141.65, 234.67]","[154.05, 222.6]","[142.77, 233.68]","[153.47, 223.86]","[118.45, 262.33]","[164.6, 221.45]","[159.46, 230.71]","[170.04, 220.28]"
"[163.75, 227.75]","[152.69, 233.73]","[165.18, 216.97]","[159.21, 221.44]","[155.56, 225.58]","[134.58, 246.81]","[126.74, 253.77]","[147.84, 232.11]","[132.12, 249.8]","[118.17, 268.56]","[159.75, 232.14]","[172.11, 221.83]"
"[144.29, 251.49]","[141.84, 248.71]","[168.01, 220.09]","[158.86, 229.42]","[168.04, 220.52]","[160.46, 226.73]","[130.24, 255.13]","[136.66, 249.38]","[149.31, 241.38]","[163.97, 233.3]","[163.66, 237.89]","[175.91, 224.8]"
"[175.27, 226.69]","[128.35, 267.85]","[161.11, 231.41]","[162.38, 229.14]","[170.1, 220.87]","[123.65, 265.18]","[101.03, 285.02]","[153.84, 232.04]","[106.87, 283.66]","[177.39, 221.03]","[164.75, 240.16]","[177.76, 228.31]"
"[176.7, 229.96]","[175.48, 227.08]","[167.92, 231.18]","[163.35, 232.47]","[166.8, 224.76]","[101.96, 284.88]","[95.65, 288.7]","[123.46, 263.32]","[141.72, 252.36]","[180.11, 222.78]","[166.12, 242.72]","[178.88, 230.82]"
"[162.82, 246.22]","[163.03, 241.8]","[152.26, 249.45]","[159.66, 239.25]","[162.25, 232.36]","[184.23, 204.77]","[146.0, 239.2]","[136.81, 250.0]","[166.5, 227.82]","[181.02, 223.11]","[166.78, 244.27]","[177.19, 235.06]"
"[44.36, 341.11]","[54.06, 330.95]","[74.73, 312.87]","[80.04, 308.67]","[82.31, 302.42]","[118.74, 258.48]","[149.83, 222.15]","[135.14, 238.6]","[123.94, 257.62]","[158.57, 230.96]","[66.83, 325.36]","[41.92, 347.39]"
"[nan, nan]","[nan, nan]","[-217.19, 345.35]","[-124.29, 397.76]","[-127.71, 433.43]","[-155.22, 395.9]","[-189.23, 370.0]","[-174.37, 376.99]","[-135.19, 411.12]","[-129.27, 425.37]","[-163.6, 360.74]","[nan, nan]"
