,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[145.0905, 459.9104]","[286.2075, 335.6937]","[271.2382, 352.6202]","[269.1027, 354.0939]","[278.7943, 353.8228]","[261.93, 387.3412]","[271.8028, 384.0452]","[259.4166, 378.6446]","[110.2178, 490.7835]","[26.8178, 540.6291]","[39.8638, 519.0491]","[62.9815, 514.38]"
