,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[289.7458, 341.8708]","[291.594, 325.9409]","[264.8371, 339.3025]","[269.3117, 328.243]","[281.3514, 322.6885]","[305.9549, 317.8627]","[292.6198, 356.4339]","[314.7207, 353.7703]","[302.9374, 372.0238]","[254.8, 414.4652]","[280.9755, 376.449]","[294.5974, 349.9745]"
