,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[337.1548, 388.7875]","[330.5076, 413.201]","[309.5223, 437.1254]","[290.8437, 448.1719]","[313.1227, 415.1584]","[248.8915, 468.8093]","[293.0991, 411.9671]","[267.7523, 420.5864]","[277.5758, 394.0444]","[292.0434, 372.3908]","[322.4336, 351.6962]","[329.2137, 369.2758]"
