,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[375.0, 400.0]","[3.03792, 3.15357]","[2.04769, 2.16715]","[1.22528, 1.34856]","[1.20941, 1.3365]","[2.00729, 2.13819]","[2.98923, 3.12394]","[3.51127, 3.57275]","[3.33498, 3.45595]","[2.9999, 3.14335]","[3.05649, 3.09572]","[3.37246, 3.44991]","[3.55173, 3.59164]"
"[400.0, 425.0]","[3.09262, 3.19938]","[2.12003, 2.22784]","[1.26132, 1.37019]","[1.18346, 1.29339]","[1.94625, 2.05724]","[2.94723, 3.05927]","[3.48484, 3.59031]","[3.35815, 3.48676]","[3.03489, 3.13848]","[3.01729, 3.09719]","[3.35156, 3.41064]","[3.53596, 3.61113]"
"[425.0, 450.0]","[3.00605, 3.10135]","[2.02641, 2.10552]","[1.23753, 1.30046]","[1.25765, 1.30439]","[2.07215, 2.1027]","[3.0489, 3.06327]","[3.52027, 3.52528]","[3.33494, 3.41271]","[3.01806, 3.11237]","[3.08429, 3.08429]","[3.39375, 3.43539]","[3.50664, 3.59635]"
"[450.0, 475.0]","[3.12783, 3.12783]","[2.13647, 2.1709]","[1.27329, 1.34214]","[1.19741, 1.30069]","[1.95472, 2.09243]","[2.93541, 3.10755]","[3.51195, 3.57393]","[3.35764, 3.47847]","[3.01545, 3.1497]","[3.03534, 3.08229]","[3.37005, 3.39659]","[3.5132, 3.62053]"
"[475.0, 500.0]","[3.11343, 3.11343]","[2.11044, 2.15241]","[1.25721, 1.34115]","[1.20339, 1.32931]","[1.97247, 2.14035]","[2.94074, 3.1506]","[3.51704, 3.56778]","[3.3454, 3.45231]","[3.00214, 3.12875]","[3.03179, 3.08458]","[3.37441, 3.41298]","[3.53379, 3.60637]"
"[500.0, 550.0]","[3.06757, 3.1394]","[2.08917, 2.17099]","[1.24916, 1.34096]","[1.19792, 1.29969]","[1.97152, 2.08327]","[2.95837, 3.08009]","[3.49401, 3.56978]","[3.35777, 3.45095]","[3.01608, 3.13144]","[3.0211, 3.08956]","[3.35141, 3.40396]","[3.51485, 3.5881]"
"[550.0, 600.0]","[3.06588, 3.11103]","[2.06943, 2.13925]","[1.23565, 1.33013]","[1.2066, 1.32574]","[1.99387, 2.13767]","[2.96836, 3.13683]","[3.5122, 3.56831]","[3.3508, 3.43117]","[3.01161, 3.10763]","[3.03621, 3.07761]","[3.36545, 3.41594]","[3.52361, 3.58976]"
"[600.0, 650.0]","[3.05399, 3.12453]","[2.07293, 2.15283]","[1.24182, 1.33107]","[1.20514, 1.30375]","[1.98735, 2.09532]","[2.97041, 3.08773]","[3.50101, 3.55884]","[3.35572, 3.43192]","[3.0159, 3.11294]","[3.0194, 3.08671]","[3.3616, 3.39569]","[3.51962, 3.57389]"
"[650.0, 700.0]","[3.03758, 3.08551]","[2.04987, 2.11308]","[1.23321, 1.31171]","[1.21977, 1.31355]","[2.01387, 2.12293]","[2.98808, 3.11242]","[3.47313, 3.59435]","[3.3499, 3.42319]","[3.01997, 3.10146]","[3.04304, 3.07483]","[3.37115, 3.39777]","[3.50535, 3.56955]"
"[700.0, 750.0]","[3.0458, 3.08821]","[2.06222, 2.1138]","[1.2443, 1.30505]","[1.22747, 1.29739]","[2.02111, 2.10019]","[2.99994, 3.08819]","[3.50438, 3.55895]","[3.34992, 3.42345]","[3.01264, 3.10614]","[3.02504, 3.0849]","[3.3636, 3.39782]","[3.51757, 3.5583]"
"[750.0, 800.0]","[3.0613, 3.09789]","[2.08113, 2.12909]","[1.25314, 1.31246]","[1.21934, 1.29002]","[2.00216, 2.0842]","[2.98352, 3.07691]","[3.50271, 3.55658]","[3.35869, 3.42681]","[3.02685, 3.09918]","[3.03614, 3.06478]","[3.36236, 3.38433]","[3.51276, 3.56395]"
"[800.0, 850.0]","[3.04416, 3.09073]","[2.06066, 2.11503]","[1.24384, 1.30601]","[1.22935, 1.29933]","[2.0252, 2.10299]","[3.00441, 3.09001]","[3.51, 3.55484]","[3.35343, 3.41568]","[3.01907, 3.09276]","[3.02636, 3.07844]","[3.3575, 3.40272]","[3.52445, 3.55267]"
"[850.0, 900.0]","[3.05682, 3.09785]","[2.07936, 2.1242]","[1.25647, 1.30512]","[1.22872, 1.28119]","[2.01625, 2.07254]","[3.00014, 3.06023]","[3.50566, 3.54952]","[3.36456, 3.4157]","[3.02754, 3.09651]","[3.03782, 3.06577]","[3.36579, 3.38496]","[3.5124, 3.56495]"
"[900.0, 950.0]","[3.04059, 3.09667]","[2.05897, 2.11745]","[1.24409, 1.30496]","[1.23214, 1.2954]","[2.03098, 2.09664]","[3.01305, 3.0811]","[3.50881, 3.55507]","[3.35415, 3.41285]","[3.02273, 3.08671]","[3.02864, 3.0751]","[3.36462, 3.39676]","[3.52096, 3.55882]"
"[950.0, 1000.0]","[3.04505, 3.08559]","[2.06298, 2.10633]","[1.25062, 1.29678]","[1.24095, 1.28991]","[2.03894, 2.09072]","[3.01752, 3.07211]","[3.50989, 3.54434]","[3.35318, 3.40626]","[3.02527, 3.08477]","[3.04069, 3.07071]","[3.37285, 3.39587]","[3.51001, 3.57005]"
"[1000.0, 1050.0]","[3.02927, 3.07152]","[2.04139, 2.08738]","[1.23924, 1.28897]","[1.24833, 1.30179]","[2.0584, 2.11561]","[3.03356, 3.0945]","[3.50773, 3.55881]","[3.34718, 3.40538]","[3.02369, 3.08331]","[3.04526, 3.07972]","[3.37479, 3.41226]","[3.51847, 3.56065]"
"[1050.0, 1100.0]","[3.04593, 3.07183]","[2.06098, 2.08904]","[1.2526, 1.28281]","[1.25158, 1.28394]","[2.05646, 2.09097]","[3.03536, 3.07202]","[3.50684, 3.55438]","[3.35627, 3.40002]","[3.02607, 3.08006]","[3.03914, 3.07478]","[3.38131, 3.39338]","[3.49615, 3.58336]"
"[1100.0, 1150.0]","[3.03375, 3.06096]","[2.04284, 2.07703]","[1.24111, 1.28229]","[1.25247, 1.30063]","[2.06352, 2.11866]","[3.0366, 3.09872]","[3.51071, 3.55844]","[3.3492, 3.40306]","[3.0316, 3.0768]","[3.0457, 3.08441]","[3.38232, 3.41043]","[3.51506, 3.56488]"
"[1150.0, 1200.0]","[3.05423, 3.07906]","[2.06859, 2.09844]","[1.25408, 1.28896]","[1.24458, 1.28447]","[2.04397, 2.08889]","[3.02312, 3.07306]","[3.50832, 3.55207]","[3.36381, 3.39925]","[3.03348, 3.07892]","[3.04434, 3.07098]","[3.38101, 3.3941]","[3.49583, 3.59059]"
"[1200.0, 1250.0]","[3.0394, 3.05434]","[2.04566, 2.06892]","[1.24506, 1.27662]","[1.26016, 1.30004]","[2.07393, 2.12212]","[3.04615, 3.10265]","[3.51659, 3.56031]","[3.35013, 3.40528]","[3.03496, 3.07763]","[3.05162, 3.08737]","[3.39159, 3.4122]","[3.52176, 3.565]"
"[1250.0, 1300.0]","[3.05923, 3.07752]","[2.0734, 2.09498]","[1.26004, 1.2849]","[1.25319, 1.28134]","[2.05576, 2.08719]","[3.03721, 3.07193]","[3.51502, 3.55814]","[3.37172, 3.40197]","[3.04012, 3.08093]","[3.04484, 3.0784]","[3.38158, 3.40107]","[3.50634, 3.5862]"
"[1300.0, 1350.0]","[3.04517, 3.05908]","[2.05043, 2.07266]","[1.24832, 1.27887]","[1.26288, 1.30175]","[2.07786, 2.12505]","[3.05233, 3.10784]","[3.51742, 3.5741]","[3.35651, 3.41334]","[3.04268, 3.08159]","[3.0598, 3.08838]","[3.39771, 3.41501]","[3.53131, 3.56564]"
"[1350.0, 1400.0]","[3.05751, 3.07507]","[2.06577, 2.0902]","[1.25544, 1.28675]","[1.25752, 1.2957]","[2.06671, 2.11175]","[3.04666, 3.09857]","[3.51527, 3.58172]","[3.37218, 3.41418]","[3.04875, 3.085]","[3.05908, 3.08452]","[3.39111, 3.41451]","[3.51971, 3.58551]"
"[1400.0, 1450.0]","[3.05649, 3.06519]","[2.06163, 2.07913]","[1.25566, 1.28195]","[1.26549, 1.30057]","[2.07907, 2.12295]","[3.05686, 3.10954]","[3.51992, 3.58863]","[3.36931, 3.42319]","[3.05566, 3.08802]","[3.07106, 3.08916]","[3.40256, 3.41866]","[3.54636, 3.56246]"
"[1450.0, 1500.0]","[3.06987, 3.08261]","[2.07884, 2.09719]","[1.26482, 1.28877]","[1.26256, 1.29212]","[2.07165, 2.10682]","[3.05689, 3.09766]","[3.526, 3.59266]","[3.38038, 3.43261]","[3.06499, 3.08979]","[3.06207, 3.09308]","[3.39824, 3.41523]","[3.53903, 3.57902]"
"[1500.0, 1550.0]","[3.08426, 3.09087]","[2.0949, 2.1101]","[1.27243, 1.29623]","[1.25671, 1.28909]","[2.05732, 2.0983]","[3.04453, 3.09409]","[3.53365, 3.58858]","[3.39856, 3.43124]","[3.07206, 3.09579]","[3.06923, 3.08574]","[3.39823, 3.40947]","[3.55528, 3.56771]"
"[1550.0, 1600.0]","[3.0755, 3.08982]","[2.08437, 2.10476]","[1.26761, 1.29406]","[1.26174, 1.29426]","[2.06931, 2.10789]","[3.05642, 3.10107]","[3.54017, 3.5891]","[3.3979, 3.43066]","[3.07464, 3.09471]","[3.07273, 3.09251]","[3.40428, 3.41665]","[3.54664, 3.58067]"
"[1600.0, 1650.0]","[3.08687, 3.10549]","[2.0997, 2.12089]","[1.27582, 1.29958]","[1.2588, 1.28514]","[2.06181, 2.09073]","[3.05512, 3.0866]","[3.55286, 3.5793]","[3.40582, 3.43474]","[3.07713, 3.0964]","[3.0676, 3.08852]","[3.401, 3.40988]","[3.55965, 3.57427]"
"[1650.0, 1700.0]","[3.08022, 3.09588]","[2.0914, 2.10917]","[1.27406, 1.29395]","[1.26657, 1.28858]","[2.07423, 2.09836]","[3.06424, 3.09049]","[3.55539, 3.57576]","[3.40068, 3.43243]","[3.07053, 3.10213]","[3.07403, 3.09202]","[3.40325, 3.41893]","[3.54793, 3.58514]"
"[1700.0, 1750.0]","[3.0874, 3.11007]","[2.10195, 2.12442]","[1.27793, 1.3002]","[1.26003, 1.2821]","[2.06315, 2.08503]","[3.05838, 3.08005]","[3.55259, 3.5793]","[3.40113, 3.44104]","[3.0733, 3.10112]","[3.06659, 3.08869]","[3.39662, 3.41343]","[3.55806, 3.57772]"
"[1750.0, 1800.0]","[3.07977, 3.10996]","[2.09481, 2.12474]","[1.2733, 1.30299]","[1.25758, 1.28701]","[2.06054, 2.08973]","[3.05358, 3.08252]","[3.55014, 3.57552]","[3.4004, 3.43604]","[3.07309, 3.09987]","[3.06489, 3.09241]","[3.39535, 3.41566]","[3.54473, 3.5872]"
"[1800.0, 1850.0]","[3.08215, 3.11454]","[2.09786, 2.12993]","[1.27359, 1.30533]","[1.25399, 1.28541]","[2.05508, 2.08618]","[3.04921, 3.07998]","[3.54543, 3.57757]","[3.39551, 3.43945]","[3.06849, 3.09988]","[3.05776, 3.09157]","[3.38888, 3.41553]","[3.55452, 3.57743]"
"[1850.0, 1900.0]","[3.06609, 3.10683]","[2.08101, 2.11967]","[1.26549, 1.30207]","[1.25802, 1.29253]","[2.06526, 2.09768]","[3.05585, 3.08619]","[3.54405, 3.57411]","[3.39353, 3.42749]","[3.06593, 3.09496]","[3.06187, 3.09217]","[3.39473, 3.4163]","[3.53881, 3.58637]"
"[1900.0, 1950.0]","[3.08176, 3.11138]","[2.09997, 2.12994]","[1.27493, 1.30525]","[1.2518, 1.28246]","[2.04928, 2.08029]","[3.04206, 3.07341]","[3.53942, 3.57215]","[3.39234, 3.43351]","[3.06291, 3.09514]","[3.05104, 3.08434]","[3.37862, 3.41039]","[3.54156, 3.57909]"
"[1950.0, 2000.0]","[3.04165, 3.07947]","[2.05117, 2.08809]","[1.25163, 1.28764]","[1.26858, 1.30367]","[2.08771, 2.1219]","[3.06859, 3.10188]","[3.53671, 3.57033]","[3.37682, 3.41127]","[3.05718, 3.08408]","[3.06633, 3.09592]","[3.40385, 3.42183]","[3.5313, 3.58035]"
"[2000.0, 2100.0]","[3.06608, 3.09609]","[2.0828, 2.11434]","[1.2648, 1.29788]","[1.25113, 1.28574]","[2.05199, 2.08814]","[3.03932, 3.077]","[3.53287, 3.56296]","[3.38208, 3.42058]","[3.05439, 3.08753]","[3.05071, 3.08004]","[3.38094, 3.40476]","[3.52969, 3.575]"
"[2100.0, 2200.0]","[3.04535, 3.08722]","[2.06208, 2.10568]","[1.25133, 1.29665]","[1.24643, 1.29346]","[2.05023, 2.09899]","[3.03261, 3.08309]","[3.52205, 3.55777]","[3.36648, 3.41317]","[3.04019, 3.08447]","[3.04649, 3.0765]","[3.36749, 3.41116]","[3.51933, 3.56758]"
"[2200.0, 2300.0]","[3.00732, 3.07624]","[2.02378, 2.09268]","[1.22703, 1.2959]","[1.2409, 1.30975]","[2.05381, 2.12263]","[3.02969, 3.09849]","[3.50855, 3.55368]","[3.34311, 3.40097]","[3.01421, 3.08123]","[3.02718, 3.08362]","[3.3543, 3.41598]","[3.50225, 3.55845]"
"[2300.0, 2400.0]","[2.94918, 3.05542]","[1.96496, 2.06983]","[1.18923, 1.29272]","[1.23078, 1.33289]","[2.05612, 2.15685]","[3.02096, 3.12031]","[3.47604, 3.55433]","[3.29967, 3.38748]","[2.97353, 3.07668]","[3.00423, 3.08748]","[3.32907, 3.42637]","[3.46612, 3.55081]"
"[2400.0, 2500.0]","[2.88912, 3.01683]","[1.90859, 2.03854]","[1.15163, 1.28383]","[1.21228, 1.34672]","[2.04089, 2.17757]","[2.99048, 3.12942]","[3.43146, 3.53932]","[3.24646, 3.36288]","[2.92225, 3.05945]","[2.96153, 3.07754]","[3.27282, 3.42705]","[3.4096, 3.52816]"
"[2500.0, 2600.0]","[2.90222, 3.00172]","[1.93439, 2.03917]","[1.16719, 1.27727]","[1.202, 1.31737]","[2.0098, 2.13046]","[2.95794, 3.08389]","[3.40522, 3.51629]","[3.2322, 3.34939]","[2.91204, 3.03208]","[2.93801, 3.03493]","[3.25578, 3.36658]","[3.37748, 3.50989]"
