,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[400.0, 425.0]","[32.89809, 32.98791]","[22.3743, 22.46046]","[13.65358, 13.73608]","[13.55611, 13.63496]","[22.15892, 22.23411]","[32.72481, 32.79633]","[37.92086, 38.02729]","[36.27929, 36.50003]","[32.80813, 32.92077]","[32.79646, 32.85556]","[36.30647, 36.36365]","[37.97568, 38.06186]"
"[425.0, 450.0]","[32.83754, 32.91069]","[22.30218, 22.37509]","[13.62415, 13.69682]","[13.58918, 13.66161]","[22.22188, 22.29406]","[32.76393, 32.83587]","[37.95668, 37.97544]","[36.23848, 36.47547]","[32.79844, 32.89958]","[32.84256, 32.84256]","[36.33726, 36.37183]","[37.95086, 38.04659]"
"[450.0, 475.0]","[32.91959, 32.91959]","[22.37368, 22.41751]","[13.64244, 13.7301]","[13.5352, 13.66669]","[22.11888, 22.2942]","[32.65599, 32.87514]","[37.9422, 38.00394]","[36.29961, 36.47971]","[32.82058, 32.92187]","[32.81063, 32.86178]","[36.32353, 36.3525]","[37.95295, 38.06054]"
"[475.0, 500.0]","[32.92912, 32.92912]","[22.37974, 22.43243]","[13.63871, 13.74411]","[13.52003, 13.67811]","[22.09598, 22.30676]","[32.63027, 32.89375]","[37.93129, 38.01351]","[36.31304, 36.46467]","[32.81252, 32.92148]","[32.80109, 32.8577]","[36.31248, 36.35487]","[37.95459, 38.06453]"
"[500.0, 550.0]","[32.86073, 32.93376]","[22.32779, 22.40924]","[13.62883, 13.71869]","[13.56395, 13.66224]","[22.18065, 22.28736]","[32.72985, 32.84497]","[37.93967, 38.01071]","[36.25867, 36.49341]","[32.80272, 32.91241]","[32.8057, 32.86008]","[36.30816, 36.37157]","[37.95485, 38.04451]"
"[550.0, 600.0]","[32.88164, 32.92787]","[22.33603, 22.41312]","[13.62089, 13.72885]","[13.53941, 13.67824]","[22.14231, 22.312]","[32.68123, 32.88178]","[37.93444, 38.00908]","[36.29, 36.45833]","[32.81553, 32.89621]","[32.80993, 32.85346]","[36.30027, 36.38202]","[37.97691, 38.03267]"
"[600.0, 650.0]","[32.84852, 32.92829]","[22.31076, 22.40226]","[13.61656, 13.71979]","[13.56113, 13.67608]","[22.18241, 22.30909]","[32.72625, 32.86465]","[37.94185, 38.00564]","[36.26288, 36.47403]","[32.80194, 32.90253]","[32.80599, 32.86287]","[36.32375, 36.36519]","[37.97054, 38.02811]"
"[650.0, 700.0]","[32.84655, 32.89283]","[22.30131, 22.37914]","[13.60716, 13.71654]","[13.55049, 13.69141]","[22.16228, 22.33474]","[32.68981, 32.89381]","[37.30678, 38.62277]","[36.27412, 36.44841]","[32.81148, 32.89238]","[32.81386, 32.86232]","[36.32156, 36.36544]","[37.95806, 38.01776]"
"[700.0, 750.0]","[32.84231, 32.89326]","[22.30145, 22.36711]","[13.61788, 13.69825]","[13.57834, 13.67342]","[22.20777, 22.31756]","[32.74631, 32.87081]","[37.94085, 38.01083]","[36.25235, 36.4749]","[32.79478, 32.90431]","[32.80364, 32.87066]","[36.3263, 36.36588]","[37.97062, 38.01036]"
"[750.0, 800.0]","[32.89628, 32.93643]","[22.36433, 22.43556]","[13.63626, 13.73856]","[13.52407, 13.65745]","[22.10467, 22.26913]","[32.64822, 32.84376]","[37.92311, 37.99939]","[36.29302, 36.47547]","[32.82391, 32.90416]","[32.798, 32.84472]","[36.30174, 36.33553]","[37.96102, 38.02355]"
"[800.0, 850.0]","[32.8592, 32.911]","[22.31532, 22.39813]","[13.61129, 13.72511]","[13.54227, 13.68711]","[22.14972, 22.32557]","[32.68315, 32.89002]","[37.93218, 38.0035]","[36.25777, 36.4742]","[32.80112, 32.89929]","[32.7964, 32.86287]","[36.3083, 36.36551]","[37.9704, 38.01414]"
"[850.0, 900.0]","[32.91027, 32.95446]","[22.38002, 22.45915]","[13.63806, 13.75211]","[13.50446, 13.65345]","[22.07118, 22.25511]","[32.61655, 32.83541]","[37.92183, 37.98776]","[36.29945, 36.47597]","[32.81897, 32.91335]","[32.79416, 32.83805]","[36.2959, 36.32768]","[37.95788, 38.03213]"
"[900.0, 950.0]","[32.85557, 32.92542]","[22.31212, 22.41272]","[13.60403, 13.73537]","[13.52915, 13.69123]","[22.13306, 22.32589]","[32.66722, 32.89078]","[37.92494, 38.00181]","[36.25501, 36.47264]","[32.79818, 32.89775]","[32.79558, 32.85746]","[36.31688, 36.35284]","[37.97223, 38.0156]"
"[950.0, 1000.0]","[32.87411, 32.92114]","[22.33305, 22.41148]","[13.62066, 13.73048]","[13.53574, 13.67695]","[22.13012, 22.30273]","[32.66153, 32.86553]","[37.93022, 37.97587]","[36.275, 36.44729]","[32.80166, 32.89756]","[32.81599, 32.83974]","[36.31365, 36.35644]","[37.9664, 38.02595]"
"[1000.0, 1050.0]","[32.86155, 32.91301]","[22.31044, 22.40516]","[13.59805, 13.73602]","[13.51964, 13.70087]","[22.11768, 22.34217]","[32.64314, 32.91089]","[37.91653, 38.00115]","[36.2452, 36.47424]","[32.79833, 32.89668]","[32.80456, 32.85522]","[36.31467, 36.36299]","[37.97735, 38.0121]"
"[1050.0, 1100.0]","[32.87707, 32.90357]","[22.3275, 22.39432]","[13.614, 13.72116]","[13.53336, 13.68085]","[22.13036, 22.31818]","[32.6572, 32.88535]","[37.91464, 37.99468]","[36.26633, 36.44757]","[32.79186, 32.89832]","[32.80687, 32.8481]","[36.32343, 36.35144]","[37.96612, 38.02512]"
"[1100.0, 1150.0]","[32.85415, 32.89036]","[22.29679, 22.37877]","[13.5935, 13.72127]","[13.53126, 13.7048]","[22.13774, 22.35706]","[32.65675, 32.92185]","[37.91667, 37.99932]","[36.23199, 36.47082]","[32.80077, 32.88715]","[32.80952, 32.86354]","[36.32794, 36.36853]","[37.97313, 38.01521]"
"[1150.0, 1200.0]","[32.89576, 32.92528]","[22.35553, 22.41124]","[13.63621, 13.71813]","[13.5438, 13.65191]","[22.13724, 22.27155]","[32.67498, 32.83549]","[37.91133, 37.98893]","[36.26322, 36.45558]","[32.79015, 32.89931]","[32.8025, 32.83956]","[36.3208, 36.34391]","[37.96026, 38.04453]"
"[1200.0, 1250.0]","[32.84916, 32.87536]","[22.28384, 22.36175]","[13.58572, 13.71533]","[13.53505, 13.71637]","[22.14698, 22.37999]","[32.65895, 32.94368]","[37.91722, 38.0009]","[36.22315, 36.46929]","[32.79538, 32.89065]","[32.81399, 32.87531]","[36.34221, 36.37614]","[37.97192, 38.02174]"
"[1250.0, 1300.0]","[32.88454, 32.91099]","[22.33931, 22.39158]","[13.63087, 13.70894]","[13.55805, 13.66194]","[22.16471, 22.29442]","[32.70017, 32.8557]","[37.92249, 37.99708]","[36.26985, 36.44784]","[32.78853, 32.9018]","[32.80117, 32.85707]","[36.32682, 36.3588]","[37.96392, 38.04341]"
"[1300.0, 1350.0]","[32.85264, 32.87779]","[22.2812, 22.36536]","[13.57981, 13.72298]","[13.52834, 13.73051]","[22.13954, 22.40072]","[32.64879, 32.96898]","[37.91218, 38.01906]","[36.22617, 36.47725]","[32.79848, 32.89941]","[32.82272, 32.88152]","[36.34947, 36.38507]","[37.9779, 38.02841]"
"[1350.0, 1400.0]","[32.86038, 32.89529]","[22.30446, 22.36458]","[13.61532, 13.70064]","[13.57887, 13.68939]","[22.21049, 22.34621]","[32.74193, 32.90285]","[37.91819, 38.0417]","[36.27257, 36.44755]","[32.78975, 32.90789]","[32.82631, 32.86988]","[36.34465, 36.38951]","[37.97398, 38.04766]"
"[1400.0, 1450.0]","[32.8606, 32.87702]","[22.28556, 22.36294]","[13.58414, 13.72249]","[13.53583, 13.73514]","[22.15078, 22.41105]","[32.66177, 32.98301]","[37.90797, 38.05047]","[36.24582, 36.48269]","[32.8104, 32.91143]","[32.84623, 32.88179]","[36.35928, 36.39693]","[37.99478, 38.02703]"
"[1450.0, 1500.0]","[32.87879, 32.9067]","[22.30653, 22.39401]","[13.59289, 13.73993]","[13.52934, 13.73594]","[22.14039, 22.40655]","[32.66159, 32.98732]","[37.92462, 38.06306]","[36.29523, 36.46681]","[32.81571, 32.91888]","[32.82354, 32.89404]","[36.35325, 36.39327]","[37.99641, 38.04329]"
"[1500.0, 1550.0]","[32.89347, 32.9146]","[22.32258, 22.40822]","[13.59826, 13.7484]","[13.5163, 13.73095]","[22.11391, 22.39306]","[32.63581, 32.97946]","[37.92835, 38.05433]","[36.28021, 36.50329]","[32.83488, 32.92587]","[32.85224, 32.87746]","[36.35724, 36.38919]","[38.01105, 38.03397]"
"[1550.0, 1600.0]","[32.89283, 32.92905]","[22.32233, 22.41846]","[13.59899, 13.75504]","[13.5208, 13.73677]","[22.12444, 22.40033]","[32.65168, 32.98749]","[37.94224, 38.06374]","[36.31571, 36.4842]","[32.84725, 32.92249]","[32.83695, 32.89945]","[36.36419, 36.39217]","[38.01266, 38.04624]"
"[1600.0, 1650.0]","[32.90925, 32.93132]","[22.33782, 22.42302]","[13.60681, 13.75514]","[13.51849, 13.72996]","[22.11628, 22.39088]","[32.64489, 32.98263]","[37.96516, 38.04265]","[36.2966, 36.51363]","[32.85697, 32.9207]","[32.8566, 32.88044]","[36.36435, 36.3913]","[38.024, 38.04273]"
"[1650.0, 1700.0]","[32.90503, 32.93776]","[22.33909, 22.4211]","[13.61707, 13.74835]","[13.53966, 13.72021]","[22.14693, 22.37675]","[32.68163, 32.96073]","[37.97793, 38.03877]","[36.31217, 36.50288]","[32.85912, 32.92484]","[32.85718, 32.89069]","[36.37364, 36.39468]","[38.0212, 38.05431]"
"[1700.0, 1750.0]","[32.91442, 32.93955]","[22.34609, 22.42529]","[13.61731, 13.75059]","[13.53196, 13.71931]","[22.13458, 22.37601]","[32.66951, 32.96501]","[37.98174, 38.0367]","[36.2962, 36.52594]","[32.86475, 32.92401]","[32.86066, 32.88673]","[36.37155, 36.39541]","[38.03019, 38.0497]"
"[1750.0, 1800.0]","[32.91508, 32.94997]","[22.35495, 22.43007]","[13.63085, 13.7462]","[13.54856, 13.70413]","[22.15584, 22.35164]","[32.69857, 32.9346]","[37.9833, 38.03875]","[36.32777, 36.50043]","[32.86184, 32.93043]","[32.8634, 32.88321]","[36.37727, 36.38842]","[38.01891, 38.06499]"
"[1800.0, 1850.0]","[32.91447, 32.941]","[22.34668, 22.42264]","[13.62136, 13.74675]","[13.54126, 13.71609]","[22.14801, 22.37228]","[32.68415, 32.95785]","[37.98113, 38.03893]","[36.28906, 36.53107]","[32.86553, 32.92342]","[32.86583, 32.88756]","[36.37625, 36.40029]","[38.03368, 38.05355]"
"[1850.0, 1900.0]","[32.90478, 32.94263]","[22.33985, 22.41802]","[13.62387, 13.74236]","[13.55684, 13.71566]","[22.1737, 22.37285]","[32.71257, 32.95204]","[37.98573, 38.04244]","[36.32373, 36.49183]","[32.85663, 32.92616]","[32.8624, 32.89186]","[36.37987, 36.40248]","[38.02163, 38.06706]"
"[1900.0, 1950.0]","[32.91355, 32.94262]","[22.34464, 22.4264]","[13.61747, 13.75191]","[13.53502, 13.72215]","[22.13949, 22.3793]","[32.67378, 32.96628]","[37.97739, 38.04095]","[36.28693, 36.53152]","[32.86096, 32.92579]","[32.85886, 32.89174]","[36.36709, 36.4069]","[38.03141, 38.05468]"
"[1950.0, 2000.0]","[32.89448, 32.93596]","[22.3234, 22.41307]","[13.60888, 13.74673]","[13.5465, 13.73254]","[22.16383, 22.39805]","[32.69569, 32.97809]","[37.98424, 38.03957]","[36.3171, 36.487]","[32.85665, 32.92013]","[32.86921, 32.88962]","[36.36663, 36.42304]","[38.01761, 38.06835]"
"[2000.0, 2100.0]","[32.91362, 32.94638]","[22.34725, 22.42802]","[13.62114, 13.74992]","[13.53961, 13.71641]","[22.14617, 22.37098]","[32.68374, 32.95657]","[37.98119, 38.03913]","[36.29739, 36.52232]","[32.85603, 32.92909]","[32.8468, 32.89988]","[36.36336, 36.40752]","[38.02455, 38.06199]"
"[2100.0, 2200.0]","[32.89795, 32.94843]","[22.33078, 22.42884]","[13.60903, 13.75467]","[13.5338, 13.72701]","[22.14338, 22.38416]","[32.67849, 32.96685]","[37.97699, 38.03776]","[36.29, 36.51827]","[32.84584, 32.93121]","[32.84793, 32.89809]","[36.354, 36.41853]","[38.01491, 38.06698]"
"[2200.0, 2300.0]","[32.86734, 32.93412]","[22.29803, 22.40976]","[13.59155, 13.74822]","[13.53942, 13.74104]","[22.16277, 22.40933]","[32.69347, 32.98497]","[37.97588, 38.03883]","[36.27947, 36.50554]","[32.83248, 32.92521]","[32.83709, 32.90793]","[36.35107, 36.42569]","[37.99901, 38.06677]"
"[2300.0, 2400.0]","[32.83947, 32.91768]","[22.26999, 22.39132]","[13.57584, 13.7403]","[13.54029, 13.74788]","[22.17192, 22.42263]","[32.69751, 32.99135]","[37.96753, 38.03248]","[36.26161, 36.49384]","[32.81755, 32.9162]","[32.83063, 32.90464]","[36.34408, 36.4252]","[37.98193, 38.0599]"
"[2400.0, 2500.0]","[32.84203, 32.90204]","[22.27871, 22.38442]","[13.58073, 13.73215]","[13.53373, 13.73087]","[22.15535, 22.3982]","[32.67934, 32.9679]","[37.95184, 38.01948]","[36.25161, 36.48555]","[32.80668, 32.9046]","[32.82057, 32.87798]","[36.32822, 36.39649]","[37.97537, 38.03178]"
"[2500.0, 2600.0]","[32.87069, 32.90008]","[22.31407, 22.3895]","[13.60402, 13.72549]","[13.53497, 13.70248]","[22.14193, 22.35549]","[32.66845, 32.92805]","[37.95392, 37.99383]","[36.25483, 36.47735]","[32.81114, 32.88838]","[32.81106, 32.85657]","[36.33051, 36.35994]","[37.98363, 38.01444]"
