,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[2600.0, 2700.0]","[nan, nan]","[nan, nan]","[2.0426, 2.0426]","[2.01273, 2.31478]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2700.0, 2800.0]","[nan, nan]","[nan, nan]","[1.98299, 1.98299]","[1.8813, 2.14646]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2800.0, 2900.0]","[nan, nan]","[nan, nan]","[1.7542, 1.7542]","[1.682, 2.07461]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2900.0, 3000.0]","[nan, nan]","[nan, nan]","[1.6332, 1.6332]","[1.51722, 1.93396]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3000.0, 3100.0]","[nan, nan]","[nan, nan]","[1.4964, 1.4964]","[1.38561, 1.75696]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3100.0, 3200.0]","[nan, nan]","[nan, nan]","[1.41129, 1.41129]","[1.27232, 1.59659]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3200.0, 3300.0]","[nan, nan]","[nan, nan]","[1.285, 1.285]","[1.20207, 1.43387]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3300.0, 3400.0]","[nan, nan]","[nan, nan]","[1.1924, 1.1924]","[1.10381, 1.30834]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3400.0, 3500.0]","[nan, nan]","[nan, nan]","[1.10559, 1.10559]","[1.00889, 1.16566]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3500.0, 3600.0]","[nan, nan]","[nan, nan]","[1.0041, 1.0041]","[0.91723, 1.05194]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3600.0, 3700.0]","[nan, nan]","[nan, nan]","[0.64949, 0.9681]","[0.81154, 0.95109]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3700.0, 3800.0]","[nan, nan]","[nan, nan]","[0.6694, 0.6694]","[0.70023, 0.85181]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3800.0, 3900.0]","[nan, nan]","[nan, nan]","[0.5928, 0.5928]","[0.59057, 0.75624]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3900.0, 4000.0]","[nan, nan]","[nan, nan]","[0.5265, 0.5265]","[0.49591, 0.66023]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4000.0, 4100.0]","[nan, nan]","[nan, nan]","[0.46699, 0.46699]","[0.42466, 0.57542]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4100.0, 4200.0]","[nan, nan]","[nan, nan]","[0.4114, 0.4114]","[0.3722, 0.49646]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4200.0, 4300.0]","[nan, nan]","[nan, nan]","[0.37319, 0.37319]","[0.33006, 0.44024]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4300.0, 4400.0]","[nan, nan]","[nan, nan]","[0.34349, 0.34349]","[0.30075, 0.39946]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4400.0, 4500.0]","[nan, nan]","[nan, nan]","[0.31679, 0.31679]","[0.2841, 0.35813]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4500.0, 4600.0]","[nan, nan]","[nan, nan]","[0.3041, 0.3041]","[0.27149, 0.33543]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4600.0, 4700.0]","[nan, nan]","[nan, nan]","[0.2929, 0.2929]","[0.26795, 0.31578]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4700.0, 4800.0]","[nan, nan]","[nan, nan]","[0.2723, 0.2861]","[0.26295, 0.3016]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4800.0, 4900.0]","[nan, nan]","[nan, nan]","[0.2712, 0.2712]","[0.26019, 0.29252]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4900.0, 5000.0]","[nan, nan]","[nan, nan]","[0.26919, 0.26919]","[0.25744, 0.28581]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[5000.0, 5100.0]","[nan, nan]","[nan, nan]","[0.267, 0.267]","[0.25193, 0.28901]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
