,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[1150.0, 1200.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.44504, 34.48695]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1200.0, 1250.0]","[nan, nan]","[nan, nan]","[34.49648, 34.49648]","[34.47381, 34.52807]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1250.0, 1300.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.48949, 34.55287]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1300.0, 1350.0]","[nan, nan]","[nan, nan]","[34.54114, 34.54114]","[34.52482, 34.58272]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1350.0, 1400.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.53409, 34.6072]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1400.0, 1450.0]","[nan, nan]","[nan, nan]","[34.58866, 34.58866]","[34.58029, 34.61676]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1450.0, 1500.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.57754, 34.64986]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1500.0, 1550.0]","[nan, nan]","[nan, nan]","[34.62297, 34.62297]","[34.62327, 34.65379]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1550.0, 1600.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.62067, 34.67974]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1600.0, 1650.0]","[nan, nan]","[nan, nan]","[34.65003, 34.65003]","[34.66607, 34.68351]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
