,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[2600.0, 2700.0]","[nan, nan]","[nan, nan]","[34.60991, 34.60991]","[34.70249, 34.75015]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2700.0, 2800.0]","[nan, nan]","[nan, nan]","[34.6086, 34.6086]","[34.68648, 34.74215]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2800.0, 2900.0]","[nan, nan]","[nan, nan]","[34.58387, 34.58387]","[34.66834, 34.73888]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2900.0, 3000.0]","[nan, nan]","[nan, nan]","[34.57745, 34.57745]","[34.65809, 34.72125]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3000.0, 3100.0]","[nan, nan]","[nan, nan]","[34.56895, 34.56895]","[34.64965, 34.70478]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3100.0, 3200.0]","[nan, nan]","[nan, nan]","[34.5659, 34.5659]","[34.64161, 34.6943]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3200.0, 3300.0]","[nan, nan]","[nan, nan]","[34.55539, 34.55539]","[34.64037, 34.68217]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3300.0, 3400.0]","[nan, nan]","[nan, nan]","[34.55245, 34.55245]","[34.62982, 34.67445]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3400.0, 3500.0]","[nan, nan]","[nan, nan]","[34.54751, 34.54751]","[34.62662, 34.66415]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3500.0, 3600.0]","[nan, nan]","[nan, nan]","[34.54195, 34.54195]","[34.61554, 34.65914]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3600.0, 3700.0]","[nan, nan]","[nan, nan]","[34.52108, 34.5398]","[34.60974, 34.65282]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3700.0, 3800.0]","[nan, nan]","[nan, nan]","[34.5227, 34.5227]","[34.60246, 34.64774]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3800.0, 3900.0]","[nan, nan]","[nan, nan]","[34.51867, 34.51867]","[34.59665, 34.64219]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3900.0, 4000.0]","[nan, nan]","[nan, nan]","[34.51534, 34.51534]","[34.59057, 34.63817]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4000.0, 4100.0]","[nan, nan]","[nan, nan]","[34.51254, 34.51254]","[34.58644, 34.63405]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4100.0, 4200.0]","[nan, nan]","[nan, nan]","[34.51025, 34.51025]","[34.58327, 34.63042]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
