,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[175.0, 200.0]","[35.32036, 35.97268]","[35.41327, 35.93796]","[35.2393, 36.1373]","[35.15231, 36.18049]","[35.36004, 35.87014]","[35.12237, 36.00208]","[35.15894, 35.91455]","[35.14534, 35.94698]","[35.32724, 35.82047]","[35.24353, 35.95173]","[35.23781, 35.98303]","[35.37891, 35.86691]"
"[200.0, 225.0]","[35.20574, 35.94838]","[35.32551, 35.92882]","[35.15592, 36.14581]","[35.04088, 36.20578]","[35.29, 35.82316]","[35.11431, 35.8689]","[35.09121, 35.8374]","[34.9721, 35.98258]","[35.22453, 35.7837]","[35.16764, 35.87033]","[35.145, 35.90018]","[35.27795, 35.79622]"
"[225.0, 250.0]","[35.16484, 35.80236]","[35.18506, 35.90578]","[34.93088, 36.21289]","[34.91061, 36.16376]","[35.21134, 35.712]","[35.01986, 35.77079]","[35.00339, 35.7459]","[34.94353, 35.84474]","[35.14222, 35.69539]","[35.09208, 35.75458]","[35.08429, 35.75079]","[35.16683, 35.69867]"
"[250.0, 275.0]","[35.09416, 35.70753]","[35.13232, 35.79739]","[34.73908, 36.24168]","[34.90189, 36.00375]","[35.1275, 35.62453]","[34.94639, 35.67779]","[34.92535, 35.66652]","[34.8765, 35.7597]","[35.07639, 35.60581]","[35.0489, 35.63313]","[35.03567, 35.62762]","[35.09962, 35.59447]"
"[275.0, 300.0]","[35.05955, 35.60183]","[35.10886, 35.65751]","[34.64599, 36.15174]","[34.98682, 35.7352]","[35.07393, 35.51379]","[34.89836, 35.58571]","[34.90075, 35.56315]","[34.83611, 35.66828]","[35.06203, 35.47942]","[35.00709, 35.53301]","[35.01936, 35.50956]","[35.06862, 35.49552]"
"[300.0, 325.0]","[35.03435, 35.51005]","[35.08886, 35.5246]","[34.67443, 35.94703]","[34.98408, 35.57018]","[35.04583, 35.40817]","[34.88712, 35.49657]","[34.91116, 35.46298]","[34.80756, 35.59622]","[35.05944, 35.3691]","[34.98371, 35.44609]","[35.019, 35.41235]","[35.05998, 35.40893]"
"[325.0, 350.0]","[35.02334, 35.42742]","[35.0725, 35.42015]","[34.81844, 35.66932]","[34.99242, 35.4403]","[35.0362, 35.32386]","[34.89396, 35.41781]","[34.92806, 35.37739]","[34.77367, 35.55134]","[35.05989, 35.28282]","[34.97384, 35.37528]","[35.02679, 35.33354]","[35.06177, 35.33405]"
"[350.0, 375.0]","[35.02566, 35.355]","[35.05924, 35.34314]","[34.92191, 35.46712]","[35.01465, 35.32952]","[35.02422, 35.2672]","[34.89979, 35.3567]","[34.94874, 35.30005]","[34.72171, 35.53704]","[35.04777, 35.22436]","[34.96862, 35.31671]","[35.03198, 35.27442]","[35.05208, 35.28921]"
"[375.0, 400.0]","[35.03885, 35.29522]","[35.0441, 35.28417]","[34.94245, 35.36239]","[35.02218, 35.25565]","[35.01636, 35.23483]","[34.90376, 35.3172]","[34.94526, 35.24221]","[34.50164, 35.66134]","[34.621, 35.54413]","[34.94571, 35.25543]","[35.0267, 35.23137]","[35.05144, 35.25813]"
"[400.0, 425.0]","[35.0454, 35.24176]","[35.0358, 35.24453]","[34.95877, 35.29102]","[35.00179, 35.21693]","[34.9974, 35.20187]","[34.90432, 35.28119]","[34.95684, 35.20932]","[34.62227, 35.5203]","[34.63109, 35.5011]","[34.90534, 35.24744]","[35.00918, 35.19349]","[35.03096, 35.22637]"
"[425.0, 450.0]","[34.97754, 35.26968]","[35.1373, 35.24806]","[35.26528, 35.26937]","[35.26921, 35.30805]","[35.20337, 35.27697]","[35.10899, 35.21735]","[35.07743, 35.15696]","[35.06082, 35.18972]","[34.98421, 35.32977]","[34.96556, 35.36428]","[34.99783, 35.27465]","[34.96463, 35.24911]"
