,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[70.0, 75.0]","[-5.0, -5.0]","[-5.0, -5.0]","[3.85644, 6.10885]","[7.83398, 20.79718]","[4.79867, 24.95168]","[3.76115, 16.01797]","[3.32116, 11.28725]","[7.63569, 14.45098]","[13.4144, 20.03953]","[6.82796, 25.61725]","[4.40815, 8.4597]","[-5.0, -4.83726]"
"[75.0, 80.0]","[-5.0, -5.0]","[-5.0, -4.20284]","[4.98671, 5.71386]","[7.63689, 19.37753]","[5.31923, 23.46176]","[4.58104, 16.11482]","[3.69334, 12.33108]","[7.73899, 14.20942]","[11.57182, 20.13975]","[7.87903, 23.71985]","[6.03887, 9.67166]","[-4.71685, -1.81047]"
"[80.0, 85.0]","[-4.86881, -3.94247]","[-1.90005, -1.18724]","[6.16934, 6.66862]","[7.38239, 18.61868]","[5.52045, 22.3825]","[5.7467, 16.01155]","[4.99448, 12.9152]","[8.07083, 14.28966]","[8.63208, 21.56178]","[8.81893, 21.79564]","[8.59225, 9.94564]","[-0.10795, 1.03192]"
"[85.0, 90.0]","[-5.0, -5.0]","[-4.81971, -4.13286]","[5.18063, 5.81516]","[7.54294, 19.74224]","[7.25268, 22.3396]","[6.26551, 15.72034]","[4.63398, 12.51556]","[8.10578, 14.23201]","[9.27152, 22.20197]","[9.98818, 21.47504]","[7.75366, 8.59752]","[-2.95899, -2.16747]"
"[90.0, 95.0]","[-5.0, -5.0]","[-3.27254, -2.68213]","[5.78116, 6.23763]","[7.26765, 19.57226]","[7.32249, 21.71958]","[6.59557, 15.67208]","[5.45409, 12.60551]","[8.44604, 14.59473]","[8.65672, 22.98729]","[10.82363, 21.0127]","[8.53935, 9.53157]","[-1.29482, -0.43654]"
"[95.0, 100.0]","[-5.0, -5.0]","[-2.75673, -2.27552]","[5.91858, 6.26629]","[6.97378, 19.6782]","[7.87341, 21.17475]","[7.31481, 15.40013]","[6.15965, 12.61773]","[8.63963, 15.09539]","[8.03054, 24.24531]","[11.53144, 21.15186]","[9.26101, 10.14271]","[-0.38461, 0.36359]"
"[100.0, 125.0]","[-1.3406, -0.44848]","[0.43098, 1.17848]","[6.88012, 7.48299]","[5.56154, 20.33255]","[8.03225, 20.50448]","[8.73137, 15.43612]","[7.99844, 13.11911]","[10.02416, 14.75591]","[8.98082, 22.60834]","[12.66509, 19.89475]","[10.83737, 12.01875]","[3.31294, 4.34969]"
"[125.0, 150.0]","[16.51594, 17.87716]","[14.01835, 15.14151]","[11.47722, 12.36232]","[3.57535, 18.46263]","[6.21874, 17.79443]","[10.54877, 16.28209]","[12.06058, 15.49517]","[10.32433, 15.894]","[7.45318, 18.12883]","[10.89801, 17.09955]","[15.37783, 17.21517]","[17.06634, 18.66562]"
"[150.0, 175.0]","[27.40808, 29.79991]","[22.61769, 24.66695]","[14.38461, 16.09129]","[4.00127, 15.31524]","[4.62531, 15.12904]","[10.20295, 16.39602]","[12.42657, 17.55893]","[9.81484, 16.23397]","[7.49889, 13.41795]","[8.90275, 15.09282]","[17.1704, 20.24737]","[24.88973, 27.62413]"
"[175.0, 200.0]","[28.47742, 30.64833]","[23.75574, 25.54577]","[14.89645, 16.30559]","[5.05494, 13.26707]","[4.50647, 13.22481]","[9.34843, 15.21347]","[11.63781, 16.70088]","[9.10276, 15.32822]","[6.7758, 12.13628]","[7.64638, 14.25934]","[16.64787, 19.58053]","[25.23218, 27.78396]"
"[200.0, 225.0]","[25.51051, 27.3917]","[21.82792, 23.11379]","[14.38968, 15.08022]","[5.28138, 12.70344]","[4.44095, 12.44517]","[8.38711, 14.05084]","[10.67629, 15.12401]","[8.42826, 14.32178]","[6.32194, 11.81276]","[6.74383, 13.79953]","[14.7905, 17.86233]","[22.35582, 24.83233]"
"[225.0, 250.0]","[23.71691, 25.73515]","[20.60874, 22.21652]","[13.70666, 14.90398]","[5.4003, 12.01759]","[4.08389, 11.63383]","[7.4641, 13.17228]","[9.93147, 14.12354]","[8.0068, 13.57917]","[6.05782, 11.16233]","[5.81057, 13.11772]","[13.44256, 16.28172]","[20.47868, 22.90738]"
"[250.0, 275.0]","[21.36638, 23.21594]","[18.61826, 20.04943]","[12.55826, 13.57103]","[5.13175, 11.14552]","[4.07131, 10.68144]","[6.68818, 12.32678]","[8.69954, 13.27178]","[7.12722, 12.70118]","[5.62471, 10.48497]","[5.32567, 12.43644]","[12.32892, 15.01525]","[18.53557, 20.80351]"
"[275.0, 300.0]","[5.41918, 5.61412]","[10.12473, 10.28388]","[12.16897, 12.29233]","[8.54236, 12.94327]","[5.38205, 10.96304]","[4.71086, 10.39227]","[7.80281, 10.90959]","[8.11754, 14.02204]","[7.47241, 12.30795]","[5.67234, 5.97467]","[1.85926, 2.12579]","[1.6514, 1.88214]"
