,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[1200.0, 1250.0]","[nan, nan]","[nan, nan]","[2.75549, 2.75549]","[2.74241, 2.78688]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1250.0, 1300.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.70917, 2.80614]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1300.0, 1350.0]","[nan, nan]","[nan, nan]","[2.7284, 2.7284]","[2.71619, 2.75306]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1350.0, 1400.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.65723, 2.82164]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1400.0, 1450.0]","[nan, nan]","[nan, nan]","[2.7003, 2.7003]","[2.71066, 2.7265]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1450.0, 1500.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.62124, 2.84727]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1500.0, 1550.0]","[nan, nan]","[nan, nan]","[2.64079, 2.64079]","[2.6315, 2.79941]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1550.0, 1600.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.5675, 2.88466]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1600.0, 1650.0]","[nan, nan]","[nan, nan]","[2.5766, 2.5766]","[2.63938, 2.76189]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1650.0, 1700.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.5343, 2.92136]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1700.0, 1750.0]","[nan, nan]","[nan, nan]","[2.6547, 2.6547]","[2.65294, 2.71545]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
