,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[2600.0, 2700.0]","[nan, nan]","[nan, nan]","[3.16324, 3.16324]","[3.17199, 3.19522]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2700.0, 2800.0]","[nan, nan]","[nan, nan]","[3.16066, 3.16066]","[3.16055, 3.18802]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2800.0, 2900.0]","[nan, nan]","[nan, nan]","[3.14277, 3.14277]","[3.14719, 3.18112]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2900.0, 3000.0]","[nan, nan]","[nan, nan]","[3.13568, 3.13568]","[3.1366, 3.17046]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3000.0, 3100.0]","[nan, nan]","[nan, nan]","[3.127, 3.127]","[3.12869, 3.15762]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3100.0, 3200.0]","[nan, nan]","[nan, nan]","[3.12318, 3.12318]","[3.12265, 3.14641]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3200.0, 3300.0]","[nan, nan]","[nan, nan]","[3.11517, 3.11517]","[3.11981, 3.13505]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3300.0, 3400.0]","[nan, nan]","[nan, nan]","[3.11063, 3.11063]","[3.11357, 3.12723]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3400.0, 3500.0]","[nan, nan]","[nan, nan]","[3.10637, 3.10637]","[3.10761, 3.11865]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3500.0, 3600.0]","[nan, nan]","[nan, nan]","[3.10075, 3.10075]","[3.10159, 3.11264]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3600.0, 3700.0]","[nan, nan]","[nan, nan]","[3.07899, 3.09753]","[3.09561, 3.10735]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3700.0, 3800.0]","[nan, nan]","[nan, nan]","[3.08082, 3.08082]","[3.08876, 3.10269]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3800.0, 3900.0]","[nan, nan]","[nan, nan]","[3.07732, 3.07732]","[3.08258, 3.09787]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[3900.0, 4000.0]","[nan, nan]","[nan, nan]","[3.07475, 3.07475]","[3.07751, 3.09323]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4000.0, 4100.0]","[nan, nan]","[nan, nan]","[3.07278, 3.07278]","[3.07479, 3.0893]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4100.0, 4200.0]","[nan, nan]","[nan, nan]","[3.07114, 3.07114]","[3.07373, 3.08588]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4200.0, 4300.0]","[nan, nan]","[nan, nan]","[3.0709, 3.0709]","[3.07421, 3.08374]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4300.0, 4400.0]","[nan, nan]","[nan, nan]","[3.07139, 3.07139]","[3.07536, 3.08345]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4400.0, 4500.0]","[nan, nan]","[nan, nan]","[3.07212, 3.07212]","[3.07726, 3.08341]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4500.0, 4600.0]","[nan, nan]","[nan, nan]","[3.07401, 3.07401]","[3.07892, 3.08506]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4600.0, 4700.0]","[nan, nan]","[nan, nan]","[3.07597, 3.07597]","[3.08052, 3.08692]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4700.0, 4800.0]","[nan, nan]","[nan, nan]","[3.07545, 3.08259]","[3.08311, 3.08874]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4800.0, 4900.0]","[nan, nan]","[nan, nan]","[3.08244, 3.08244]","[3.0863, 3.09082]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[4900.0, 5000.0]","[nan, nan]","[nan, nan]","[3.08489, 3.08489]","[3.08829, 3.09484]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[5000.0, 5100.0]","[nan, nan]","[nan, nan]","[3.08633, 3.08633]","[3.09113, 3.09753]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
