,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[70.0, 75.0]","[41.23753, 42.0]","[41.79099, 42.0]","[38.37529, 41.19786]","[33.71076, 36.60359]","[28.77036, 36.51198]","[30.29004, 36.14985]","[33.37655, 36.47126]","[32.80814, 37.54128]","[30.81206, 36.38377]","[28.04192, 36.81919]","[32.62202, 35.59233]","[37.17986, 39.79168]"
"[75.0, 80.0]","[38.04857, 40.44916]","[37.77231, 40.58347]","[35.35865, 38.58037]","[32.60634, 36.23863]","[29.4658, 37.24861]","[31.24404, 36.73595]","[33.54701, 36.34153]","[32.24559, 37.40724]","[30.3955, 37.07875]","[29.07407, 37.27655]","[32.88786, 35.97097]","[36.09928, 38.08931]"
"[80.0, 85.0]","[39.03671, 41.12751]","[38.95262, 41.61605]","[36.26413, 39.50018]","[32.93061, 36.73929]","[29.95352, 36.76888]","[31.10237, 36.78175]","[33.73147, 36.4809]","[32.74188, 37.53744]","[30.4389, 37.45558]","[29.57135, 36.75696]","[32.86306, 35.94136]","[36.65686, 38.17503]"
"[85.0, 90.0]","[36.2076, 38.05971]","[35.5065, 38.11056]","[33.81541, 37.17143]","[32.21429, 36.32225]","[30.83757, 37.15264]","[31.93628, 37.17032]","[33.88734, 36.24408]","[32.75793, 36.96468]","[30.42798, 37.94934]","[30.44838, 37.46281]","[33.22962, 36.28697]","[35.63777, 36.73794]"
"[90.0, 95.0]","[34.70061, 36.22994]","[33.42874, 35.7176]","[32.25858, 35.30696]","[31.84098, 35.64889]","[31.09299, 37.72886]","[32.64604, 37.56256]","[34.11293, 36.28741]","[32.82802, 36.63549]","[30.39016, 38.25494]","[31.50282, 37.53976]","[33.69143, 36.74021]","[35.33716, 36.10696]"
"[95.0, 100.0]","[37.05191, 38.69624]","[36.71774, 39.26558]","[34.91683, 38.36818]","[32.74827, 37.10314]","[31.70648, 36.52629]","[32.28651, 36.7314]","[34.26886, 36.25242]","[33.70718, 37.00266]","[30.89019, 38.48776]","[31.30098, 37.05669]","[33.2763, 36.2763]","[36.02841, 36.76923]"
"[100.0, 125.0]","[39.93976, 41.40704]","[40.61152, 42.0]","[38.20834, 41.51169]","[34.30285, 38.52424]","[32.05464, 36.11629]","[32.45542, 35.83481]","[34.80324, 36.24635]","[34.98689, 37.32833]","[31.54543, 38.9115]","[32.0173, 36.05875]","[33.35357, 35.85145]","[37.14155, 37.69079]"
"[125.0, 150.0]","[37.49491, 38.63608]","[37.6909, 39.4826]","[36.4322, 38.87442]","[34.46637, 37.55911]","[33.39921, 36.41317]","[34.18902, 35.67965]","[35.21296, 35.97139]","[35.1794, 36.62436]","[32.62479, 38.3278]","[34.07334, 35.78047]","[34.65042, 35.75457]","[36.28805, 36.7787]"
"[150.0, 175.0]","[34.53959, 35.48282]","[34.04875, 35.39087]","[33.92062, 35.66162]","[34.08522, 36.22511]","[34.66347, 36.36473]","[35.34548, 35.89914]","[35.15835, 35.84498]","[34.81887, 35.9507]","[34.10635, 36.79852]","[35.11216, 36.15907]","[35.40524, 35.96467]","[35.16561, 35.70995]"
"[175.0, 200.0]","[33.46636, 34.18974]","[32.75215, 33.73296]","[33.06181, 34.30004]","[34.02282, 35.51848]","[35.18835, 36.12109]","[35.55285, 36.0197]","[35.10803, 35.66218]","[34.6296, 35.61785]","[35.06217, 35.70212]","[35.4513, 36.22087]","[35.49906, 36.09871]","[34.73757, 35.20352]"
"[200.0, 225.0]","[33.50599, 34.08172]","[32.86923, 33.58449]","[33.23274, 34.08753]","[34.22818, 35.2225]","[35.24408, 35.91978]","[35.41503, 35.97994]","[35.04893, 35.53762]","[34.62004, 35.44546]","[34.96873, 35.60848]","[35.39207, 36.08802]","[35.3863, 36.03566]","[34.6882, 35.1244]"
"[225.0, 250.0]","[33.71451, 34.22966]","[33.19996, 33.80702]","[33.51968, 34.21866]","[34.36263, 35.15352]","[35.10273, 35.83294]","[35.27915, 35.8351]","[35.01374, 35.41646]","[34.66681, 35.32838]","[34.93353, 35.49451]","[35.23967, 35.94697]","[35.25901, 35.88033]","[34.68666, 35.10988]"
"[250.0, 275.0]","[33.96085, 34.35822]","[33.55406, 34.02937]","[33.80723, 34.36048]","[34.47051, 35.10169]","[34.99753, 35.68724]","[35.16843, 35.64621]","[34.97361, 35.29656]","[34.71904, 35.21402]","[34.90017, 35.3861]","[35.13447, 35.75758]","[35.15559, 35.69665]","[34.73272, 35.05215]"
"[275.0, 300.0]","[13.96811, 14.38184]","[13.07164, 13.52124]","[21.3086, 21.79406]","[32.18534, 32.70667]","[37.97296, 38.61518]","[36.80876, 37.27744]","[33.18063, 33.43943]","[32.74997, 32.97464]","[36.05608, 36.5546]","[38.35311, 38.51657]","[33.74203, 34.08402]","[23.27714, 23.655]"
