,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 17.73262]","[0.00000, 24.82547]","[0.00000, 36.56032]","[0.00000, 32.36442]","[0.00000, 44.12033]","[0.00000, 59.29017]","[0.00000, 72.20548]","[0.00000, 76.01130]","[0.00000, 60.78214]","[0.00000, 38.74120]","[0.00000, 19.24708]","[0.00000, 12.68273]"
"[1, 1]","[0.00000, 24.51388]","[0.00000, 34.24185]","[0.00000, 47.86955]","[0.00000, 48.52442]","[0.00000, 65.52812]","[0.00000, 83.47828]","[0.00000, 97.33153]","[0.00000, 98.09624]","[0.00000, 79.10067]","[0.00000, 51.52216]","[0.00000, 26.30766]","[0.00000, 17.83039]"
"[2, 2]","[0.00000, 32.80994]","[0.00000, 44.33530]","[0.00000, 59.76778]","[0.00000, 60.63070]","[0.00000, 79.51202]","[0.00000, 98.47573]","[0.00000, 113.73525]","[0.00000, 114.45765]","[0.00000, 92.07370]","[0.00000, 59.48884]","[0.00000, 36.20526]","[0.00000, 24.98183]"
"[3, 3]","[0.00000, 31.62097]","[0.00000, 43.49661]","[0.00000, 61.77538]","[0.00000, 66.64544]","[0.00000, 81.65005]","[0.00000, 95.05127]","[0.00000, 105.88459]","[0.00000, 104.57778]","[0.00000, 86.38145]","[0.00000, 58.88083]","[0.00000, 36.57444]","[0.00000, 25.01560]"
"[4, 4]","[0.00000, 27.93463]","[0.00000, 37.31220]","[0.00000, 53.93863]","[0.00000, 60.02600]","[0.00000, 71.41008]","[0.00000, 80.18237]","[0.00000, 84.82489]","[0.00000, 80.92949]","[0.00000, 65.33039]","[0.00000, 44.66986]","[0.00000, 31.16798]","[0.00000, 22.66970]"
"[5, 5]","[0.00000, 3.51971]","[0.00000, 5.38163]","[0.00000, 21.44595]","[0.00000, 10.52987]","[0.00000, 12.38000]","[0.00000, 13.25434]","[0.00000, 14.13168]","[0.00000, 13.23616]","[0.00000, 10.55837]","[0.00000, 6.83728]","[0.00000, 4.16223]","[0.00000, 2.87320]"
"[6, 6]","[0.00000, 0.88969]","[0.00000, 1.38376]","[0.00000, 18.85548]","[0.00000, 2.45701]","[0.00000, 2.98053]","[0.00000, 3.50303]","[0.00000, 3.96094]","[0.00000, 3.88618]","[0.00000, 3.03117]","[0.00000, 1.74823]","[0.00000, 0.94635]","[0.00000, 0.64721]"
