,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 37.45565]","[0.00000, 22.28495]","[0.00000, 23.12225]","[0.00000, 21.28108]","[0.00000, 15.53415]","[0.00000, 11.66692]","[0.00000, 11.97581]","[0.00000, 12.58078]","[0.00000, 11.49535]","[0.00000, 18.51270]","[0.00000, 46.49675]","[0.00000, 52.05785]"
"[1, 1]","[0.00000, 40.70912]","[0.00000, 22.69644]","[0.00000, 21.85630]","[0.00000, 22.31932]","[0.00000, 15.76093]","[0.00000, 10.39469]","[0.00000, 10.80502]","[0.00000, 9.69106]","[0.00000, 8.14953]","[0.00000, 14.95841]","[0.00000, 48.56497]","[0.00000, 56.25626]"
"[2, 2]","[0.00000, 61.06878]","[0.00000, 38.00649]","[0.00000, 38.44136]","[0.00000, 35.04420]","[0.00000, 24.54712]","[0.00000, 19.47083]","[0.00000, 14.42243]","[0.00000, 16.37255]","[0.00000, 18.10048]","[0.00000, 30.53948]","[0.00000, 68.09961]","[0.00000, 77.26363]"
"[3, 3]","[0.00000, 53.92636]","[0.00000, 34.51072]","[0.00000, 27.71421]","[0.00000, 26.77266]","[0.00000, 18.00209]","[0.00000, 12.89352]","[0.00000, 9.76319]","[0.00000, 10.59843]","[0.00000, 10.41835]","[0.00000, 19.28534]","[0.00000, 53.18870]","[0.00000, 61.40424]"
"[4, 4]","[0.00000, 49.80126]","[0.00000, 36.50576]","[0.00000, 31.07586]","[0.00000, 26.54433]","[0.00000, 17.46840]","[0.00000, 13.70481]","[0.00000, 16.33636]","[0.00000, 20.70264]","[0.00000, 26.99743]","[0.00000, 39.20467]","[0.00000, 52.06564]","[0.00000, 53.68237]"
"[5, 5]","[0.00000, 2.54393]","[0.00000, 1.76214]","[0.00000, 1.38627]","[0.00000, 1.04706]","[0.00000, 0.66243]","[0.00000, 0.45748]","[0.00000, 0.53515]","[0.00000, 0.75766]","[0.00000, 1.23346]","[0.00000, 1.95835]","[0.00000, 2.61782]","[0.00000, 2.76340]"
"[6, 6]","[0.00000, 0.63431]","[0.00000, 0.70149]","[0.00000, 0.84470]","[0.00000, 0.33338]","[0.00000, 0.58236]","[0.00000, 0.58283]","[0.00000, 0.59977]","[0.00000, 0.83642]","[0.00000, 0.87356]","[0.00000, 0.91995]","[0.00000, 0.97250]","[0.00000, 0.96677]"
