,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 11.09840]","[0.00000, 16.24826]","[0.00000, 20.84563]","[0.00000, 30.19501]","[0.00000, 41.77528]","[0.00000, 55.14287]","[0.00000, 65.94909]","[0.00000, 73.44566]","[0.00000, 63.14814]","[0.00000, 36.66330]","[0.00000, 15.53680]","[0.00000, 8.46361]"
"[1, 1]","[0.00000, 17.48717]","[0.00000, 24.25498]","[0.00000, 29.21873]","[0.00000, 41.79622]","[0.00000, 56.75243]","[0.00000, 71.57644]","[0.00000, 81.97545]","[0.00000, 90.34224]","[0.00000, 75.76651]","[0.00000, 43.79949]","[0.00000, 20.70161]","[0.00000, 12.97428]"
"[2, 2]","[0.00000, 28.04968]","[0.00000, 38.63091]","[0.00000, 47.01095]","[0.00000, 66.51600]","[0.00000, 83.33695]","[0.00000, 94.14409]","[0.00000, 100.67252]","[0.00000, 105.34587]","[0.00000, 89.74145]","[0.00000, 57.73890]","[0.00000, 32.13613]","[0.00000, 22.58646]"
"[3, 3]","[0.00000, 27.42707]","[0.00000, 37.10923]","[0.00000, 46.76299]","[0.00000, 62.04818]","[0.00000, 78.23513]","[0.00000, 89.14119]","[0.00000, 95.59095]","[0.00000, 102.85018]","[0.00000, 85.68716]","[0.00000, 55.48043]","[0.00000, 31.31471]","[0.00000, 21.81061]"
"[4, 4]","[0.00000, 27.91038]","[0.00000, 37.93836]","[0.00000, 47.59568]","[0.00000, 56.18634]","[0.00000, 67.67085]","[0.00000, 74.88384]","[0.00000, 78.68454]","[0.00000, 82.88229]","[0.00000, 68.19321]","[0.00000, 43.98769]","[0.00000, 29.98626]","[0.00000, 22.65917]"
"[5, 5]","[0.00000, 3.74303]","[0.00000, 5.61476]","[0.00000, 7.97090]","[0.00000, 10.70957]","[0.00000, 12.32837]","[0.00000, 12.46377]","[0.00000, 12.55057]","[0.00000, 12.64670]","[0.00000, 10.06086]","[0.00000, 6.72942]","[0.00000, 4.19470]","[0.00000, 3.09439]"
"[6, 6]","[0.00000, 0.79049]","[0.00000, 1.22007]","[0.00000, 1.81425]","[0.00000, 2.43730]","[0.00000, 3.06221]","[0.00000, 3.45514]","[0.00000, 3.87283]","[0.00000, 4.03370]","[0.00000, 3.22736]","[0.00000, 1.95515]","[0.00000, 0.92757]","[0.00000, 0.62312]"
