,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 192.10992]","[0.00000, 165.56418]","[0.00000, 116.75121]","[0.00000, 67.20153]","[0.00000, 36.41966]","[0.00000, 23.25851]","[0.00000, 29.95577]","[0.00000, 58.82936]","[0.00000, 103.45250]","[0.00000, 152.13301]","[0.00000, 195.62635]","[0.00000, 210.01241]"
"[1, 1]","[0.00000, 225.53060]","[0.00000, 199.49889]","[0.00000, 145.64144]","[0.00000, 86.25263]","[0.00000, 47.60776]","[0.00000, 31.09266]","[0.00000, 41.10601]","[0.00000, 78.13095]","[0.00000, 129.51028]","[0.00000, 183.10211]","[0.00000, 225.81975]","[0.00000, 242.45111]"
"[2, 2]","[0.00000, 236.74035]","[0.00000, 212.81540]","[0.00000, 161.23744]","[0.00000, 99.63038]","[0.00000, 55.86154]","[0.00000, 36.33100]","[0.00000, 48.23258]","[0.00000, 92.02403]","[0.00000, 146.81843]","[0.00000, 198.53880]","[0.00000, 241.98101]","[0.00000, 255.69346]"
"[3, 3]","[0.00000, 240.10551]","[0.00000, 216.35040]","[0.00000, 164.85261]","[0.00000, 102.22619]","[0.00000, 56.32022]","[0.00000, 35.58530]","[0.00000, 46.73397]","[0.00000, 90.12465]","[0.00000, 144.63010]","[0.00000, 197.19544]","[0.00000, 241.78783]","[0.00000, 257.41557]"
"[4, 4]","[0.00000, 229.67872]","[0.00000, 203.29226]","[0.00000, 149.71589]","[0.00000, 89.90943]","[0.00000, 49.22377]","[0.00000, 31.78463]","[0.00000, 41.12270]","[0.00000, 81.80593]","[0.00000, 138.06520]","[0.00000, 190.09688]","[0.00000, 233.39766]","[0.00000, 248.11735]"
"[5, 5]","[0.00000, 200.43207]","[0.00000, 180.18388]","[0.00000, 136.89151]","[0.00000, 84.24041]","[0.00000, 45.84769]","[0.00000, 28.40583]","[0.00000, 37.54892]","[0.00000, 75.35415]","[0.00000, 121.87921]","[0.00000, 167.05012]","[0.00000, 203.64660]","[0.00000, 216.46391]"
"[6, 6]","[0.00000, 179.56181]","[0.00000, 156.72858]","[0.00000, 113.56888]","[0.00000, 67.06001]","[0.00000, 36.53960]","[0.00000, 23.74435]","[0.00000, 31.33345]","[0.00000, 61.55122]","[0.00000, 102.14195]","[0.00000, 145.03390]","[0.00000, 181.86318]","[0.00000, 195.66879]"
