,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 57.36800]","[0.00000, 56.63711]","[0.00000, 41.07456]","[0.00000, 20.60346]","[0.00000, 10.76438]","[0.00000, 6.75032]","[0.00000, 8.01724]","[0.00000, 13.27978]","[0.00000, 20.57690]","[0.00000, 24.97921]","[0.00000, 36.75507]","[0.00000, 56.99530]"
"[1, 1]","[0.00000, 68.18408]","[0.00000, 66.43294]","[0.00000, 46.74434]","[0.00000, 22.61298]","[0.00000, 11.48120]","[0.00000, 8.27515]","[0.00000, 9.95149]","[0.00000, 10.95077]","[0.00000, 12.37111]","[0.00000, 15.85458]","[0.00000, 32.17822]","[0.00000, 63.63121]"
"[2, 2]","[0.00000, 74.47286]","[0.00000, 70.61855]","[0.00000, 51.22922]","[0.00000, 26.71741]","[0.00000, 13.13798]","[0.00000, 8.79883]","[0.00000, 10.51304]","[0.00000, 18.27918]","[0.00000, 25.45065]","[0.00000, 36.41835]","[0.00000, 59.72193]","[0.00000, 74.91015]"
"[3, 3]","[0.00000, 67.01799]","[0.00000, 61.18859]","[0.00000, 42.91094]","[0.00000, 21.32159]","[0.00000, 11.02174]","[0.00000, 7.45338]","[0.00000, 9.54776]","[0.00000, 16.28485]","[0.00000, 26.04767]","[0.00000, 42.08646]","[0.00000, 66.24307]","[0.00000, 72.42744]"
"[4, 4]","[0.00000, 46.67930]","[0.00000, 41.98113]","[0.00000, 29.90088]","[0.00000, 15.93059]","[0.00000, 8.25561]","[0.00000, 5.46393]","[0.00000, 6.96757]","[0.00000, 13.01435]","[0.00000, 20.51382]","[0.00000, 30.08939]","[0.00000, 40.92154]","[0.00000, 49.11495]"
"[5, 5]","[0.00000, 2.04198]","[0.00000, 1.64900]","[0.00000, 1.04092]","[0.00000, 0.51417]","[0.00000, 0.28314]","[0.00000, 0.17341]","[0.00000, 0.20231]","[0.00000, 0.37746]","[0.00000, 0.71903]","[0.00000, 1.28852]","[0.00000, 1.96490]","[0.00000, 2.32980]"
"[6, 6]","[0.00000, 0.79855]","[0.00000, 0.75942]","[0.00000, 0.73857]","[0.00000, 0.69463]","[0.00000, 0.52756]","[0.00000, 0.38426]","[0.00000, 0.47161]","[0.00000, 0.75640]","[0.00000, 1.05025]","[0.00000, 1.07769]","[0.00000, 0.93236]","[0.00000, 0.78657]"
