,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[0.00000, 18.79720]","[0.00000, 26.41389]","[0.00000, 46.13785]","[0.00000, 59.51347]","[0.00000, 62.78050]","[0.00000, 57.31413]","[0.00000, 44.08556]","[0.00000, 42.75052]","[0.00000, 41.26672]","[0.00000, 34.30989]","[0.00000, 22.20632]","[0.00000, 17.29935]"
"[1, 1]","[0.00000, 26.26108]","[0.00000, 35.73083]","[0.00000, 62.08367]","[0.00000, 80.14012]","[0.00000, 83.96393]","[0.00000, 77.07141]","[0.00000, 63.20047]","[0.00000, 58.63467]","[0.00000, 57.23676]","[0.00000, 47.35384]","[0.00000, 31.29585]","[0.00000, 24.46834]"
"[2, 2]","[0.00000, 33.33275]","[0.00000, 46.60001]","[0.00000, 79.30735]","[0.00000, 103.73989]","[0.00000, 107.21208]","[0.00000, 100.16919]","[0.00000, 87.71311]","[0.00000, 83.22194]","[0.00000, 79.17465]","[0.00000, 62.34500]","[0.00000, 41.78226]","[0.00000, 31.90369]"
"[3, 3]","[0.00000, 29.46197]","[0.00000, 44.00514]","[0.00000, 77.83965]","[0.00000, 100.44074]","[0.00000, 104.60695]","[0.00000, 98.18534]","[0.00000, 86.78433]","[0.00000, 81.71878]","[0.00000, 78.97060]","[0.00000, 60.99583]","[0.00000, 40.66500]","[0.00000, 29.40085]"
"[4, 4]","[0.00000, 23.14213]","[0.00000, 36.34028]","[0.00000, 63.75626]","[0.00000, 84.68240]","[0.00000, 89.26020]","[0.00000, 86.17552]","[0.00000, 78.02726]","[0.00000, 72.27074]","[0.00000, 67.15672]","[0.00000, 50.40048]","[0.00000, 32.61140]","[0.00000, 23.02872]"
"[5, 5]","[0.00000, 2.89197]","[0.00000, 5.26833]","[0.00000, 10.30403]","[0.00000, 13.90201]","[0.00000, 15.35884]","[0.00000, 14.91672]","[0.00000, 13.31735]","[0.00000, 11.85099]","[0.00000, 9.99186]","[0.00000, 7.06856]","[0.00000, 4.30250]","[0.00000, 2.81135]"
"[6, 6]","[0.00000, 0.82619]","[0.00000, 1.34977]","[0.00000, 2.39917]","[0.00000, 3.48632]","[0.00000, 4.01692]","[0.00000, 4.02363]","[0.00000, 3.61888]","[0.00000, 3.19984]","[0.00000, 2.56824]","[0.00000, 1.67322]","[0.00000, 0.98646]","[0.00000, 0.69227]"
