,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[-0.03676, 0.03879]","[-0.03094, 0.03495]","[-0.02658, 0.03172]","[-0.03046, 0.03601]","[-0.02897, 0.03532]","[-0.02330, 0.03142]","[-0.01952, 0.02948]","[-0.02008, 0.03023]","[-0.03088, 0.03873]","[-0.03088, 0.03498]","[-0.03581, 0.03694]","[-0.03357, 0.03410]"
