,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[-0.24058, 0.28653]","[-0.17711, 0.21523]","[-0.19039, 0.22858]","[-0.18438, 0.22424]","[-0.18299, 0.21742]","[-0.18684, 0.20818]","[-0.16247, 0.17283]","[-0.16189, 0.17461]","[-0.18404, 0.21382]","[-0.21194, 0.26264]","[-0.21017, 0.27179]","[-0.19863, 0.25621]"
